FF_NDB,SR_NDB,food_category_id,FF Food description,SR Food description,Nutrient_id,rank,FF_Component,SR_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,27,26,28,0.309,39,26.8,23.7,30.5,26.8,41,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1098,6000,"Copper, Cu","Copper, Cu",MG,0.03,0.027,0.035,0.002,39,0.033,0.018,0.05,0.034,41,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1095,5900,"Zinc, Zn","Zinc, Zn",MG,3.64,3.61,3.74,0.04,39,3.67,3.25,3.98,3.69,41,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1063,1500,"Sugars, Total","Sugars, total",G,0.48,,,,0,0.33,,,,,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1105,7430,Retinol,Retinol,UG,330,256,341,,7,316,249,397,309,7,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,3.09,,,,0,2.44,,,,,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1129,8400,"Tocotrienol, beta","Tocotrienol, beta",MG,0,0,0,0,13,0,0,0,0,13,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1093,5800,"Sodium, Na","Sodium, Na",MG,653,644,673,13.172,39,654,575,743,650,41,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1062,400,Energy,Energy,kJ,1689,,,,0,1710,,,,,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1165,6400,Thiamin,Thiamin,MG,0.029,0.027,0.029,0,28,0.029,0.02,0.03,0.03,27,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1109,7905,Vitamin E (alpha-tocopherol),Vitamin E (alpha-tocopherol),MG,0.71,0.65,0.78,0.001,13,0.75,0.65,0.94,0.76,13,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1127,8200,"Tocopherol, delta","Tocopherol, delta",MG,0,0,0,0,13,0,0,0,0,13,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,1.421,,,,0,1.18,,,,,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,9.246,,,,0,7.44,,,,,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1003,600,Protein,Protein,G,22.87,22.54,24.25,0.132,39,23.3,21.5,25.6,23.1,,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1051,100,Water,Water,G,37.02,36.15,37.86,0.19,39,36.6,32.8,39.9,36.5,44,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1004,800,Total lipid (fat),Total lipid (fat),G,33.31,32.95,33.82,0.156,39,34,32.1,37.6,33.6,44,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1130,8500,"Tocotrienol, gamma","Tocotrienol, gamma",MG,0,0,0,0,13,0,0,0,0,13,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1125,8000,"Tocopherol, beta","Tocopherol, beta",MG,0,0,0,0,13,0,0,0,0,13,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1087,5300,"Calcium, Ca","Calcium, Ca",MG,710,695,717,9.09,39,707,641,761,708,41,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1178,7300,Vitamin B-12,Vitamin B-12,UG,1.1,0.88,1.37,0.054,28,1.06,0.7,1.7,1,27,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1014,2000,Maltose,Maltose,G,0,0,0,,4,0,0,0,0,2,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.066,0.065,0.075,0.003,28,0.069,0.051,0.087,0.071,27,4/1/2019
1009,1009,1,"Cheese, cheddar","Cheese, cheddar",1103,6200,"Selenium, Se","Selenium, Se",UG,28.5,27.7,29.8,1.055,29,28.3,20.1,35.1,28.6,28,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1092,5700,"Potassium, K","Potassium, K",MG,125,91,159,5.396,15,120,91,159,116,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,0.516,,,,0,0.469,,,,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1105,7430,Retinol,Retinol,UG,68,62,75,,2,69,62,75,69,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1011,1700,Glucose,Glucose (dextrose),G,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1177,6900,"Folate, total","Folate, total",UG,8,7,13,,2,10,7,13,10,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,1.235,,,,0,1.26,,,,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1127,8200,"Tocopherol, delta","Tocopherol, delta",MG,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1012,1800,Fructose,Fructose,G,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1007,1000,Ash,Ash,G,1.27,1.06,1.57,0.026,15,1.25,1.06,1.57,1.24,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1106,7420,"Vitamin A, RAE","Vitamin A, RAE",UG,68,,,,0,69,,,,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1010,1600,Sucrose,Sucrose,G,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1063,1500,"Sugars, Total","Sugars, total",G,4,3.39,4.81,,2,4.1,,,,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.015,0.015,0.015,0,15,0.015,0.015,0.015,0.015,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1167,6600,Niacin,Niacin,MG,0.103,0.06,0.12,0,8,0.09,0.06,0.15,0.09,9,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1004,800,Total lipid (fat),Total lipid (fat),G,2.27,1.87,2.72,0.052,15,2.3,1.87,2.72,2.24,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.51,0.36,1.19,0.023,15,0.61,0.36,1.19,0.51,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1089,5400,"Iron, Fe","Iron, Fe",MG,0.13,0.1,0.21,0.008,15,0.13,0.1,0.21,0.12,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1075,2100,Galactose,Galactose,G,0.12,0.07,0.16,,2,0.12,0.07,0.16,0.12,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,4.76,,,,0,4.31,,,,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1003,600,Protein,Protein,G,10.45,8.55,13.27,0.291,15,11,8.55,13.3,11.6,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1051,100,Water,Water,G,81.24,80.24,81.91,0.128,15,81.1,80.2,81.9,81.2,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1129,8400,"Tocotrienol, beta","Tocotrienol, beta",MG,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1013,1900,Lactose,Lactose,G,3.87,3.23,4.74,,2,3.98,3.23,4.74,3.98,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1170,6700,Pantothenic acid,Pantothenic acid,MG,0.524,0.47,0.58,0,5,0.508,0.47,0.58,0.48,6,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1014,2000,Maltose,Maltose,G,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1103,6200,"Selenium, Se","Selenium, Se",UG,11.9,8.8,19.7,0.105,8,14.6,8.8,19.7,16.9,9,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1093,5800,"Sodium, Na","Sodium, Na",MG,308,267,420,4.229,15,321,267,420,325,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1091,5600,"Phosphorus, P","Phosphorus, P",MG,150,132,175,3.455,15,148,132,175,143,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1131,8600,"Tocotrienol, delta","Tocotrienol, delta",MG,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,9,7,11,0.242,15,8.9,7.5,10.8,8.7,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1125,8000,"Tocopherol, beta","Tocopherol, beta",MG,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1253,15700,Cholesterol,Cholesterol,MG,12,11,13,0.051,8,12,11,13,12,9,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1165,6400,Thiamin,Thiamin,MG,0.02,0.02,0.02,0,8,0.02,0.02,0.02,0.02,9,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1109,7905,Vitamin E (alpha-tocopherol),Vitamin E (alpha-tocopherol),MG,0.08,0.07,0.08,,2,0.08,0.07,0.08,0.08,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1130,8500,"Tocotrienol, gamma","Tocotrienol, gamma",MG,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1008,300,Energy,Energy,KCAL,81,,,,0,84,,,,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1166,6500,Riboflavin,Riboflavin,MG,0.251,0.19,0.3,0.001,8,0.234,0.19,0.3,0.24,9,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1098,6000,"Copper, Cu","Copper, Cu",MG,0.033,0.025,0.072,0.003,15,0.03,0.024,0.072,0.025,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1178,7300,Vitamin B-12,Vitamin B-12,UG,0.47,0.3,0.59,0.027,8,0.42,0.3,0.59,0.43,9,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.057,0.054,0.069,0,8,0.057,0.053,0.069,0.056,9,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1087,5300,"Calcium, Ca","Calcium, Ca",MG,111,76,168,6.589,15,103,76,168,94,16,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,0.083,,,,0,0.072,,,,,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1128,8300,"Tocotrienol, alpha","Tocotrienol, alpha",MG,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1126,8100,"Tocopherol, gamma","Tocopherol, gamma",MG,0,0,0,,2,0,0,0,0,2,4/1/2019
1015,1015,1,"Cheese, cottage, lowfat, 2% milkfat","Cheese, cottage, lowfat, 2% milkfat",1062,400,Energy,Energy,kJ,340,,,,0,352,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1126,8100,"Tocopherol, gamma","Tocopherol, gamma",MG,0.03,0,0.25,0.014,9,0.04,0,0.25,0,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1063,1500,"Sugars, Total","Sugars, total",G,1.9,,,,0,1.81,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1253,15700,Cholesterol,Cholesterol,MG,64,63,65,0.642,19,65,62,68,65,20,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.039,0.037,0.04,0.002,35,0.035,0.016,0.066,0.036,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,11.295,,,,0,11.7,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1109,7905,Vitamin E (alpha-tocopherol),Vitamin E (alpha-tocopherol),MG,0.5,0.44,0.59,0.018,9,0.51,0.44,0.59,0.51,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1013,1900,Lactose,Lactose,G,1.12,0.18,1.6,,3,0.66,0.18,1.6,0.18,3,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1062,400,Energy,Energy,kJ,1236,,,,0,1240,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1011,1700,Glucose,Glucose (dextrose),G,0,0,0,,2,0.3,0,0.89,0,3,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,5.58,,,,0,4.44,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1170,6700,Pantothenic acid,Pantothenic acid,MG,0.429,0.337,0.49,0.01,11,0.415,0.28,0.55,0.38,11,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1092,5700,"Potassium, K","Potassium, K",MG,188,124,285,3.254,35,116,55,354,112,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,5.741,,,,0,4.65,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1105,7430,Retinol,Retinol,UG,223,210,232,,4,203,168,264,191,4,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1089,5400,"Iron, Fe","Iron, Fe",MG,0.22,0.2,0.23,0.014,35,0.2,0.13,0.43,0.18,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1003,600,Protein,Protein,G,23.75,23.64,23.82,0.182,35,23.7,20.9,25.6,24,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1007,1000,Ash,Ash,G,3.83,3.77,3.9,0.045,35,3.79,3,4.17,3.83,38,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1008,300,Energy,Energy,KCAL,295,,,,0,298,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1051,100,Water,Water,G,47.07,44.92,50.31,0.2,35,47.7,42.1,50.9,48.2,38,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1103,6200,"Selenium, Se","Selenium, Se",UG,27.6,27.4,28,0.572,16,26.7,19.9,33.4,27.1,16,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1167,6600,Niacin,Niacin,MG,0.111,0.061,0.145,0.018,19,0.101,0.022,0.24,0.1,21,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1098,6000,"Copper, Cu","Copper, Cu",MG,0.033,0.03,0.034,0.001,35,0.035,0.018,0.062,0.035,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1004,800,Total lipid (fat),Total lipid (fat),G,19.78,19.42,20.02,0.166,35,20.4,17.8,21.8,20.4,38,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.1,0.089,0.108,0.001,19,0.09,0.061,0.117,0.094,19,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1177,6900,"Folate, total","Folate, total",UG,27,24,30,1.711,4,26,24,30,26,4,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1075,2100,Galactose,Galactose,G,0.78,0.73,1.03,,3,0.86,0.73,1.03,0.81,3,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1095,5900,"Zinc, Zn","Zinc, Zn",MG,3.62,3.62,3.63,0.038,35,3.62,2.77,4.18,3.68,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,1.019,,,,0,0.744,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1087,5300,"Calcium, Ca","Calcium, Ca",MG,697,656,725,8.335,35,693,584,862,683,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1128,8300,"Tocotrienol, alpha","Tocotrienol, alpha",MG,0,0,0,0,9,0,0,0,0,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1184,8900,Vitamin K (Dihydrophylloquinone),Dihydrophylloquinone,UG,0,0,0,,2,0,0,0,0,10,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1106,7420,"Vitamin A, RAE","Vitamin A, RAE",UG,223,,,,0,203,,,,,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1127,8200,"Tocopherol, delta","Tocopherol, delta",MG,0,0,0,0,9,0,0,0,0,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1093,5800,"Sodium, Na","Sodium, Na",MG,666,651,677,11.558,35,699,506,940,710,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1183,8950,Vitamin K (Menaquinone-4),Menaquinone-4,UG,4.1,4.1,4.2,,2,5.4,3.8,7.8,5.3,10,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1125,8000,"Tocopherol, beta","Tocopherol, beta",MG,0,0,0,0,9,0,0,0,0,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1185,8800,Vitamin K (phylloquinone),Vitamin K (phylloquinone),UG,1.3,1.3,1.3,,2,1.3,0.9,1.8,1.2,10,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1091,5600,"Phosphorus, P","Phosphorus, P",MG,548,527,579,6.197,35,533,410,666,518,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1178,7300,Vitamin B-12,Vitamin B-12,UG,1.68,1.35,2.19,0.123,19,1.65,0.75,2.5,1.55,20,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1010,1600,Sucrose,Sucrose,G,0,0,0,,3,0,0,0,0,3,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1129,8400,"Tocotrienol, beta","Tocotrienol, beta",MG,0,0,0,0,9,0,0,0,0,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1130,8500,"Tocotrienol, gamma","Tocotrienol, gamma",MG,0,0,0,0,9,0,0,0,0,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,27,25,29,0.511,35,27.2,22,33.7,26.8,37,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1131,8600,"Tocotrienol, delta","Tocotrienol, delta",MG,0,0,0,0,9,0,0,0,0,9,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1198,7290,Betaine,Betaine,MG,0.7,,,,1,0.2,,,0.2,1,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1166,6500,Riboflavin,Riboflavin,MG,0.353,0.332,0.367,0.018,19,0.36,0.27,0.45,0.37,19,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1180,7220,"Choline, total","Choline, total",MG,14.2,,,,0,13.5,,,13.5,1,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1165,6400,Thiamin,Thiamin,MG,0.024,0.021,0.026,0.001,19,0.023,0.01,0.03,0.02,19,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1014,2000,Maltose,Maltose,G,0,0,0,,3,0,0,0,0,3,4/1/2019
1029,1029,1,"Cheese, mozzarella, low moisture, part-skim","Cheese, mozzarella, low moisture, part-skim",1012,1800,Fructose,Fructose,G,0,0,0,,3,0,0,0,0,3,4/1/2019
1256,1256,1,"Yogurt, Greek, plain, nonfat","Yogurt, Greek, plain, nonfat",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,0,,,,1,0,,,0,1,4/1/2019
1256,1256,1,"Yogurt, Greek, plain, nonfat","Yogurt, Greek, plain, nonfat",1051,100,Water,Water,G,85.1,84.32,85.66,0.059,18,85,84.3,85.7,85,18,4/1/2019
1256,1256,1,"Yogurt, Greek, plain, nonfat","Yogurt, Greek, plain, nonfat",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,11,10,12,0.056,18,10.7,10.2,11.5,10.6,18,4/1/2019
1256,1256,1,"Yogurt, Greek, plain, nonfat","Yogurt, Greek, plain, nonfat",1130,8500,"Tocotrienol, gamma","Tocotrienol, gamma",MG,0,0,0,0,9,0,0,0,0,9,4/1/2019
1256,1256,1,"Yogurt, Greek, plain, nonfat","Yogurt, Greek, plain, nonfat",1198,7290,Betaine,Betaine,MG,0.8,,,,1,0.8,,,0.8,1,4/1/2019
1256,1256,1,"Yogurt, Greek, plain, nonfat","Yogurt, Greek, plain, nonfat",1103,6200,"Selenium, Se","Selenium, Se",UG,9.7,9.3,10.2,0.118,9,9.9,9.3,10.2,10,9,4/1/2019
